"","name","dict"
"gregtech:frame_protactinium:12","Missing[]","Missing[]"
"gregtech:frame_protactinium:13","Missing[]","Missing[]"
"gregtech:frame_protactinium:14","Missing[]","Missing[]"
"gregtech:frame_protactinium:15","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:0","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:1","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:2","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:3","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:4","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:5","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:6","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:7","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:8","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:9","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:10","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:11","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:12","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:13","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:14","Missing[]","Missing[]"
"gregtech:frame_proto_adamantium:15","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:0","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:1","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:2","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:3","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:4","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:5","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:6","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:7","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:8","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:9","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:10","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:11","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:12","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:13","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:14","Missing[]","Missing[]"
"gregtech:frame_qcd_confined_matter:15","Missing[]","Missing[]"
"gregtech:frame_quantum:0","Missing[]","Missing[]"
"gregtech:frame_quantum:1","Missing[]","Missing[]"
"gregtech:frame_quantum:2","Missing[]","Missing[]"
"gregtech:frame_quantum:3","Missing[]","Missing[]"
"gregtech:frame_quantum:4","Missing[]","Missing[]"
"gregtech:frame_quantum:5","Missing[]","Missing[]"
"gregtech:frame_quantum:6","Missing[]","Missing[]"
"gregtech:frame_quantum:7","Missing[]","Missing[]"
"gregtech:frame_quantum:8","Missing[]","Missing[]"
"gregtech:frame_quantum:9","Missing[]","Missing[]"
"gregtech:frame_quantum:10","Missing[]","Missing[]"
"gregtech:frame_quantum:11","Missing[]","Missing[]"
"gregtech:frame_quantum:12","Missing[]","Missing[]"
"gregtech:frame_quantum:13","Missing[]","Missing[]"
"gregtech:frame_quantum:14","Missing[]","Missing[]"
"gregtech:frame_quantum:15","Missing[]","Missing[]"
"gregtech:frame_red_steel:0","Missing[]","Missing[]"
"gregtech:frame_red_steel:1","Missing[]","Missing[]"
"gregtech:frame_red_steel:2","Missing[]","Missing[]"
"gregtech:frame_red_steel:3","Missing[]","Missing[]"
"gregtech:frame_red_steel:4","Missing[]","Missing[]"
"gregtech:frame_red_steel:5","Missing[]","Missing[]"
"gregtech:frame_red_steel:6","Missing[]","Missing[]"
"gregtech:frame_red_steel:7","Missing[]","Missing[]"
"gregtech:frame_red_steel:8","Missing[]","Missing[]"
"gregtech:frame_red_steel:9","Missing[]","Missing[]"
"gregtech:frame_red_steel:10","Missing[]","Missing[]"
"gregtech:frame_red_steel:11","Missing[]","Missing[]"
"gregtech:frame_red_steel:12","Missing[]","Missing[]"
"gregtech:frame_red_steel:13","Missing[]","Missing[]"
"gregtech:frame_red_steel:14","Missing[]","Missing[]"
"gregtech:frame_red_steel:15","Missing[]","Missing[]"
"gregtech:frame_ruridit:0","Missing[]","Missing[]"
"gregtech:frame_ruridit:1","Missing[]","Missing[]"
"gregtech:frame_ruridit:2","Missing[]","Missing[]"
"gregtech:frame_ruridit:3","Missing[]","Missing[]"
"gregtech:frame_ruridit:4","Missing[]","Missing[]"
"gregtech:frame_ruridit:5","Missing[]","Missing[]"
"gregtech:frame_ruridit:6","Missing[]","Missing[]"
"gregtech:frame_ruridit:7","Missing[]","Missing[]"
"gregtech:frame_ruridit:8","Missing[]","Missing[]"
"gregtech:frame_ruridit:9","Missing[]","Missing[]"
"gregtech:frame_ruridit:10","Missing[]","Missing[]"
"gregtech:frame_ruridit:11","Missing[]","Missing[]"
"gregtech:frame_ruridit:12","Missing[]","Missing[]"
"gregtech:frame_ruridit:13","Missing[]","Missing[]"
"gregtech:frame_ruridit:14","Missing[]","Missing[]"
"gregtech:frame_ruridit:15","Missing[]","Missing[]"
"gregtech:frame_seaborgium:0","Missing[]","Missing[]"
"gregtech:frame_seaborgium:1","Missing[]","Missing[]"
"gregtech:frame_seaborgium:2","Missing[]","Missing[]"
"gregtech:frame_seaborgium:3","Missing[]","Missing[]"
"gregtech:frame_seaborgium:4","Missing[]","Missing[]"
"gregtech:frame_seaborgium:5","Missing[]","Missing[]"
"gregtech:frame_seaborgium:6","Missing[]","Missing[]"
"gregtech:frame_seaborgium:7","Missing[]","Missing[]"
"gregtech:frame_seaborgium:8","Missing[]","Missing[]"
"gregtech:frame_seaborgium:9","Missing[]","Missing[]"
"gregtech:frame_seaborgium:10","Missing[]","Missing[]"
"gregtech:frame_seaborgium:11","Missing[]","Missing[]"
"gregtech:frame_seaborgium:12","Missing[]","Missing[]"
"gregtech:frame_seaborgium:13","Missing[]","Missing[]"
"gregtech:frame_seaborgium:14","Missing[]","Missing[]"
"gregtech:frame_seaborgium:15","Missing[]","Missing[]"
"gregtech:frame_soularium:0","Missing[]","Missing[]"
"gregtech:frame_soularium:1","Missing[]","Missing[]"
"gregtech:frame_soularium:2","Missing[]","Missing[]"
"gregtech:frame_soularium:3","Missing[]","Missing[]"
"gregtech:frame_soularium:4","Missing[]","Missing[]"
"gregtech:frame_soularium:5","Missing[]","Missing[]"
"gregtech:frame_soularium:6","Missing[]","Missing[]"
"gregtech:frame_soularium:7","Missing[]","Missing[]"
"gregtech:frame_soularium:8","Missing[]","Missing[]"
"gregtech:frame_soularium:9","Missing[]","Missing[]"
"gregtech:frame_soularium:10","Missing[]","Missing[]"
"gregtech:frame_soularium:11","Missing[]","Missing[]"
"gregtech:frame_soularium:12","Missing[]","Missing[]"
"gregtech:frame_soularium:13","Missing[]","Missing[]"
"gregtech:frame_soularium:14","Missing[]","Missing[]"
"gregtech:frame_soularium:15","Missing[]","Missing[]"
"gregtech:frame_staballoy:0","Missing[]","Missing[]"
"gregtech:frame_staballoy:1","Missing[]","Missing[]"
"gregtech:frame_staballoy:2","Missing[]","Missing[]"
"gregtech:frame_staballoy:3","Missing[]","Missing[]"
"gregtech:frame_staballoy:4","Missing[]","Missing[]"
"gregtech:frame_staballoy:5","Missing[]","Missing[]"
"gregtech:frame_staballoy:6","Missing[]","Missing[]"
"gregtech:frame_staballoy:7","Missing[]","Missing[]"
"gregtech:frame_staballoy:8","Missing[]","Missing[]"
"gregtech:frame_staballoy:9","Missing[]","Missing[]"
"gregtech:frame_staballoy:10","Missing[]","Missing[]"
"gregtech:frame_staballoy:11","Missing[]","Missing[]"
"gregtech:frame_staballoy:12","Missing[]","Missing[]"
"gregtech:frame_staballoy:13","Missing[]","Missing[]"
"gregtech:frame_staballoy:14","Missing[]","Missing[]"
"gregtech:frame_staballoy:15","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:0","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:1","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:2","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:3","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:4","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:5","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:6","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:7","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:8","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:9","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:10","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:11","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:12","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:13","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:14","Missing[]","Missing[]"
"gregtech:frame_stainless_steel:15","Missing[]","Missing[]"
"gregtech:frame_steel:0","Missing[]","Missing[]"
"gregtech:frame_steel:1","Missing[]","Missing[]"
"gregtech:frame_steel:2","Missing[]","Missing[]"
"gregtech:frame_steel:3","Missing[]","Missing[]"
"gregtech:frame_steel:4","Missing[]","Missing[]"
"gregtech:frame_steel:5","Missing[]","Missing[]"
"gregtech:frame_steel:6","Missing[]","Missing[]"
"gregtech:frame_steel:7","Missing[]","Missing[]"
"gregtech:frame_steel:8","Missing[]","Missing[]"
"gregtech:frame_steel:9","Missing[]","Missing[]"
"gregtech:frame_steel:10","Missing[]","Missing[]"
"gregtech:frame_steel:11","Missing[]","Missing[]"
"gregtech:frame_steel:12","Missing[]","Missing[]"
"gregtech:frame_steel:13","Missing[]","Missing[]"
"gregtech:frame_steel:14","Missing[]","Missing[]"
"gregtech:frame_steel:15","Missing[]","Missing[]"
"gregtech:frame_stellite:0","Missing[]","Missing[]"
"gregtech:frame_stellite:1","Missing[]","Missing[]"
"gregtech:frame_stellite:2","Missing[]","Missing[]"
"gregtech:frame_stellite:3","Missing[]","Missing[]"
"gregtech:frame_stellite:4","Missing[]","Missing[]"
"gregtech:frame_stellite:5","Missing[]","Missing[]"
"gregtech:frame_stellite:6","Missing[]","Missing[]"
"gregtech:frame_stellite:7","Missing[]","Missing[]"
"gregtech:frame_stellite:8","Missing[]","Missing[]"
"gregtech:frame_stellite:9","Missing[]","Missing[]"
"gregtech:frame_stellite:10","Missing[]","Missing[]"
"gregtech:frame_stellite:11","Missing[]","Missing[]"
"gregtech:frame_stellite:12","Missing[]","Missing[]"
"gregtech:frame_stellite:13","Missing[]","Missing[]"
"gregtech:frame_stellite:14","Missing[]","Missing[]"
"gregtech:frame_stellite:15","Missing[]","Missing[]"
"gregtech:frame_talonite:0","Missing[]","Missing[]"
"gregtech:frame_talonite:1","Missing[]","Missing[]"
"gregtech:frame_talonite:2","Missing[]","Missing[]"
"gregtech:frame_talonite:3","Missing[]","Missing[]"
"gregtech:frame_talonite:4","Missing[]","Missing[]"
"gregtech:frame_talonite:5","Missing[]","Missing[]"
"gregtech:frame_talonite:6","Missing[]","Missing[]"
"gregtech:frame_talonite:7","Missing[]","Missing[]"
"gregtech:frame_talonite:8","Missing[]","Missing[]"
"gregtech:frame_talonite:9","Missing[]","Missing[]"
"gregtech:frame_talonite:10","Missing[]","Missing[]"
"gregtech:frame_talonite:11","Missing[]","Missing[]"
"gregtech:frame_talonite:12","Missing[]","Missing[]"
"gregtech:frame_talonite:13","Missing[]","Missing[]"
"gregtech:frame_talonite:14","Missing[]","Missing[]"
"gregtech:frame_talonite:15","Missing[]","Missing[]"
"gregtech:frame_taranium:0","Missing[]","Missing[]"
"gregtech:frame_taranium:1","Missing[]","Missing[]"
"gregtech:frame_taranium:2","Missing[]","Missing[]"
"gregtech:frame_taranium:3","Missing[]","Missing[]"
"gregtech:frame_taranium:4","Missing[]","Missing[]"
"gregtech:frame_taranium:5","Missing[]","Missing[]"
"gregtech:frame_taranium:6","Missing[]","Missing[]"
"gregtech:frame_taranium:7","Missing[]","Missing[]"
"gregtech:frame_taranium:8","Missing[]","Missing[]"
"gregtech:frame_taranium:9","Missing[]","Missing[]"
"gregtech:frame_taranium:10","Missing[]","Missing[]"
"gregtech:frame_taranium:11","Missing[]","Missing[]"
"gregtech:frame_taranium:12","Missing[]","Missing[]"
"gregtech:frame_taranium:13","Missing[]","Missing[]"
"gregtech:frame_taranium:14","Missing[]","Missing[]"
"gregtech:frame_taranium:15","Missing[]","Missing[]"
"gregtech:frame_thorium:0","Missing[]","Missing[]"
"gregtech:frame_thorium:1","Missing[]","Missing[]"
"gregtech:frame_thorium:2","Missing[]","Missing[]"
"gregtech:frame_thorium:3","Missing[]","Missing[]"
"gregtech:frame_thorium:4","Missing[]","Missing[]"
"gregtech:frame_thorium:5","Missing[]","Missing[]"
"gregtech:frame_thorium:6","Missing[]","Missing[]"
"gregtech:frame_thorium:7","Missing[]","Missing[]"
"gregtech:frame_thorium:8","Missing[]","Missing[]"
"gregtech:frame_thorium:9","Missing[]","Missing[]"
"gregtech:frame_thorium:10","Missing[]","Missing[]"
"gregtech:frame_thorium:11","Missing[]","Missing[]"
"gregtech:frame_thorium:12","Missing[]","Missing[]"
"gregtech:frame_thorium:13","Missing[]","Missing[]"
"gregtech:frame_thorium:14","Missing[]","Missing[]"
"gregtech:frame_thorium:15","Missing[]","Missing[]"
"gregtech:frame_titan_steel:0","Missing[]","Missing[]"
"gregtech:frame_titan_steel:1","Missing[]","Missing[]"
"gregtech:frame_titan_steel:2","Missing[]","Missing[]"
"gregtech:frame_titan_steel:3","Missing[]","Missing[]"
"gregtech:frame_titan_steel:4","Missing[]","Missing[]"
"gregtech:frame_titan_steel:5","Missing[]","Missing[]"
"gregtech:frame_titan_steel:6","Missing[]","Missing[]"
"gregtech:frame_titan_steel:7","Missing[]","Missing[]"
"gregtech:frame_titan_steel:8","Missing[]","Missing[]"
"gregtech:frame_titan_steel:9","Missing[]","Missing[]"
"gregtech:frame_titan_steel:10","Missing[]","Missing[]"
"gregtech:frame_titan_steel:11","Missing[]","Missing[]"
"gregtech:frame_titan_steel:12","Missing[]","Missing[]"
"gregtech:frame_titan_steel:13","Missing[]","Missing[]"
"gregtech:frame_titan_steel:14","Missing[]","Missing[]"
"gregtech:frame_titan_steel:15","Missing[]","Missing[]"
"gregtech:frame_titanium:0","Missing[]","Missing[]"
"gregtech:frame_titanium:1","Missing[]","Missing[]"
"gregtech:frame_titanium:2","Missing[]","Missing[]"
"gregtech:frame_titanium:3","Missing[]","Missing[]"
"gregtech:frame_titanium:4","Missing[]","Missing[]"
"gregtech:frame_titanium:5","Missing[]","Missing[]"
"gregtech:frame_titanium:6","Missing[]","Missing[]"
"gregtech:frame_titanium:7","Missing[]","Missing[]"
"gregtech:frame_titanium:8","Missing[]","Missing[]"
"gregtech:frame_titanium:9","Missing[]","Missing[]"
"gregtech:frame_titanium:10","Missing[]","Missing[]"
"gregtech:frame_titanium:11","Missing[]","Missing[]"
"gregtech:frame_titanium:12","Missing[]","Missing[]"
"gregtech:frame_titanium:13","Missing[]","Missing[]"
"gregtech:frame_titanium:14","gcyl:meta_dust_small:1002","dustSmallFluorocarborane"
"gregtech:frame_titanium:15","Missing[]","Missing[]"
"gregtech:frame_trinium:0","Missing[]","Missing[]"
"gregtech:frame_trinium:1","Missing[]","Missing[]"
"gregtech:frame_trinium:2","Missing[]","Missing[]"
"gregtech:frame_trinium:3","Missing[]","Missing[]"
"gregtech:frame_trinium:4","Missing[]","Missing[]"
"gregtech:frame_trinium:5","Missing[]","Missing[]"
"gregtech:frame_trinium:6","Missing[]","Missing[]"
"gregtech:frame_trinium:7","Missing[]","Missing[]"
"gregtech:frame_trinium:8","Missing[]","Missing[]"
"gregtech:frame_trinium:9","Missing[]","Missing[]"
"gregtech:frame_trinium:10","Missing[]","Missing[]"
"gregtech:frame_trinium:11","Missing[]","Missing[]"
"gregtech:frame_trinium:12","Missing[]","Missing[]"
"gregtech:frame_trinium:13","Missing[]","Missing[]"
"gregtech:frame_trinium:14","Missing[]","Missing[]"
"gregtech:frame_trinium:15","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:0","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:1","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:2","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:3","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:4","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:5","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:6","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:7","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:8","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:9","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:10","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:11","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:12","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:13","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:14","Missing[]","Missing[]"
"gregtech:frame_trinium_titanium:15","Missing[]","Missing[]"
"gregtech:frame_tritanium:0","Missing[]","Missing[]"
"gregtech:frame_tritanium:1","Missing[]","Missing[]"
"gregtech:frame_tritanium:2","Missing[]","Missing[]"
"gregtech:frame_tritanium:3","Missing[]","Missing[]"
"gregtech:frame_tritanium:4","Missing[]","Missing[]"
"gregtech:frame_tritanium:5","Missing[]","Missing[]"
"gregtech:frame_tritanium:6","Missing[]","Missing[]"
"gregtech:frame_tritanium:7","Missing[]","Missing[]"
"gregtech:frame_tritanium:8","Missing[]","Missing[]"
"gregtech:frame_tritanium:9","Missing[]","Missing[]"
"gregtech:frame_tritanium:10","Missing[]","Missing[]"
"gregtech:frame_tritanium:11","Missing[]","Missing[]"
"gregtech:frame_tritanium:12","Missing[]","Missing[]"
"gregtech:frame_tritanium:13","Missing[]","Missing[]"
"gregtech:frame_tritanium:14","Missing[]","Missing[]"
"gregtech:frame_tritanium:15","Missing[]","Missing[]"
"gregtech:frame_tumbaga:0","Missing[]","Missing[]"
"gregtech:frame_tumbaga:1","Missing[]","Missing[]"
"gregtech:frame_tumbaga:2","Missing[]","Missing[]"
"gregtech:frame_tumbaga:3","Missing[]","Missing[]"
"gregtech:frame_tumbaga:4","Missing[]","Missing[]"
"gregtech:frame_tumbaga:5","Missing[]","Missing[]"
"gregtech:frame_tumbaga:6","Missing[]","Missing[]"
"gregtech:frame_tumbaga:7","Missing[]","Missing[]"
"gregtech:frame_tumbaga:8","Missing[]","Missing[]"
"gregtech:frame_tumbaga:9","Missing[]","Missing[]"
"gregtech:frame_tumbaga:10","Missing[]","Missing[]"
"gregtech:frame_tumbaga:11","Missing[]","Missing[]"
"gregtech:frame_tumbaga:12","Missing[]","Missing[]"
"gregtech:frame_tumbaga:13","Missing[]","Missing[]"
"gregtech:frame_tumbaga:14","Missing[]","Missing[]"
"gregtech:frame_tumbaga:15","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:0","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:1","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:2","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:3","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:4","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:5","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:6","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:7","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:8","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:9","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:10","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:11","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:12","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:13","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:14","Missing[]","Missing[]"
"gregtech:frame_tungsten_steel:15","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:0","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:1","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:2","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:3","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:4","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:5","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:6","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:7","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:8","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:9","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:10","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:11","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:12","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:13","Missing[]","Missing[]"
"gregtech:frame_tungsten_titanium_carbide:14","Missing[]","Missing[]"
