"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"gregtech:meta_item_1",7221,"Centrifuged Diatomite Ore","crushedCentrifugedDiatomite",""
"gregtech:meta_item_1",7223,"Centrifuged Niter Ore","crushedCentrifugedNiter",""
"gregtech:meta_item_1",7224,"Centrifuged Tantalite Ore","crushedCentrifugedTantalite",""
"gregtech:meta_item_1",7226,"Centrifuged Apatite Ore","crushedCentrifugedApatite",""
"gregtech:meta_item_1",7239,"Centrifuged Tricalcium Phospate Ore","crushedCentrifugedPhosphor",""
"gregtech:meta_item_1",7243,"Centrifuged Red Garnet Ore","crushedCentrifugedGarnetRed",""
"gregtech:meta_item_1",7244,"Centrifuged Yellow Garnet Ore","crushedCentrifugedGarnetYellow",""
"gregtech:meta_item_1",7247,"Centrifuged Vinteum Ore","crushedCentrifugedVinteum",""
"gregtech:meta_item_1",7255,"Centrifuged Vanadium Magnetite Ore","crushedCentrifugedVanadiumMagnetite",""
"gregtech:meta_item_1",7266,"Centrifuged Basaltic Mineral Sand Ore","crushedCentrifugedBasalticMineralSand",""
"gregtech:meta_item_1",7267,"Centrifuged Granitic Mineral Sand Ore","crushedCentrifugedGraniticMineralSand",""
"gregtech:meta_item_1",7268,"Centrifuged Garnet Sand Ore","crushedCentrifugedGarnetSand",""
"gregtech:meta_item_1",7270,"Centrifuged Bastnasite Ore","crushedCentrifugedBastnasite",""
"gregtech:meta_item_1",7271,"Centrifuged Pentlandite Ore","crushedCentrifugedPentlandite",""
"gregtech:meta_item_1",7272,"Centrifuged Spodumene Ore","crushedCentrifugedSpodumene",""
"gregtech:meta_item_1",7273,"Centrifuged Pollucite Ore","crushedCentrifugedPollucite",""
"gregtech:meta_item_1",7274,"Centrifuged Lepidolite Ore","crushedCentrifugedLepidolite",""
"gregtech:meta_item_1",7275,"Centrifuged Glauconite Ore","crushedCentrifugedGlauconite",""
"gregtech:meta_item_1",7276,"Centrifuged Glauconite Sand Ore","crushedCentrifugedGlauconiteSand",""
"gregtech:meta_item_1",7277,"Centrifuged Vermiculite Ore","crushedCentrifugedVermiculite",""
"gregtech:meta_item_1",7278,"Centrifuged Bentonite","crushedCentrifugedBentonite",""
"gregtech:meta_item_1",7279,"Centrifuged Fullers Earth Ore","crushedCentrifugedFullersEarth",""
"gregtech:meta_item_1",7280,"Centrifuged Pitchblende","crushedCentrifugedPitchblende",""
"gregtech:meta_item_1",7281,"Centrifuged Monazite Ore","crushedCentrifugedMonazite",""
"gregtech:meta_item_1",7282,"Centrifuged Malachite Ore","crushedCentrifugedMalachite",""
"gregtech:meta_item_1",7284,"Centrifuged Mica Ore","crushedCentrifugedMica",""
"gregtech:meta_item_1",7285,"Centrifuged Trona Ore","crushedCentrifugedTrona",""
"gregtech:meta_item_1",7286,"Centrifuged Barite Ore","crushedCentrifugedBarite",""
"gregtech:meta_item_1",7287,"Centrifuged Gypsum Ore","crushedCentrifugedGypsum",""
"gregtech:meta_item_1",7288,"Centrifuged Alunite Ore","crushedCentrifugedAlunite",""
"gregtech:meta_item_1",7289,"Centrifuged Dolomite Ore","crushedCentrifugedDolomite",""
"gregtech:meta_item_1",7290,"Centrifuged Wollastonite Ore","crushedCentrifugedWollastonite",""
"gregtech:meta_item_1",7291,"Centrifuged Zeolite Ore","crushedCentrifugedZeolite",""
"gregtech:meta_item_1",7292,"Centrifuged Kyanite Ore","crushedCentrifugedKyanite",""
"gregtech:meta_item_1",7293,"Centrifuged Kaolinite Ore","crushedCentrifugedKaolinite",""
"gregtech:meta_item_1",7294,"Centrifuged Talc","crushedCentrifugedTalc",""
"gregtech:meta_item_1",7295,"Centrifuged Soapstone Ore","crushedCentrifugedSoapstone",""
"gregtech:meta_item_1",7307,"Centrifuged Naquadah Ore","crushedCentrifugedNaquadah",""
"gregtech:meta_item_1",7309,"Centrifuged Enriched Naquadah Ore","crushedCentrifugedNaquadahEnriched",""
"gregtech:meta_item_1",7310,"Centrifuged Naquadria Ore","crushedCentrifugedNaquadria",""
"gregtech:meta_item_1",7311,"Centrifuged Tritanium Ore","crushedCentrifugedTritanium",""
"gregtech:meta_item_1",7312,"Centrifuged Duranium Ore","crushedCentrifugedDuranium",""
"gregtech:meta_item_1",7324,"Centrifuged Oilsands Ore","crushedCentrifugedOilsands",""
"gregtech:meta_item_1",7331,"Centrifuged Nether Star Ore","crushedCentrifugedNetherStar",""
"gregtech:meta_item_1",7357,"Centrifuged Coal Coke Ore","crushedCentrifugedCoke",""
"gregtech:meta_item_1",7358,"Centrifuged Tenorite Ore","crushedCentrifugedTenorite",""
"gregtech:meta_item_1",7359,"Centrifuged Cuprite Ore","crushedCentrifugedCuprite",""
"gregtech:meta_item_1",7360,"Centrifuged Bornite Ore","crushedCentrifugedBornite",""
"gregtech:meta_item_1",7361,"Centrifuged Chalcocite Ore","crushedCentrifugedChalcocite",""
"gregtech:meta_item_1",7362,"Centrifuged Enargite Ore","crushedCentrifugedEnargite",""
"gregtech:meta_item_1",7363,"Centrifuged Tennantite Ore","crushedCentrifugedTennantite",""
"gregtech:meta_item_1",7518,"Centrifuged Draconium Ore","crushedCentrifugedDraconium",""
"gregtech:meta_item_1",7525,"Centrifuged Aquamarine Ore","crushedCentrifugedAquamarine",""
"gregtech:meta_item_1",7665,"Centrifuged Celestine Ore","crushedCentrifugedCelestine",""
"gregtech:meta_item_1",7666,"Centrifuged Bowieite Ore","crushedCentrifugedBowieite",""
"gregtech:meta_item_1",7667,"Centrifuged Gallite Ore","crushedCentrifugedGallite",""
"gregtech:meta_item_1",7668,"Centrifuged Arsenopyrite Ore","crushedCentrifugedArsenopyrite",""
"gregtech:meta_item_1",7669,"Centrifuged Witherite Ore","crushedCentrifugedWitherite",""
"gregtech:meta_item_1",7670,"Centrifuged Barytocalcite Ore","crushedCentrifugedBarytocalcite",""
"gregtech:meta_item_1",7689,"Centrifuged Fluoroapatite Ore","crushedCentrifugedFluoroapatite",""
"gregtech:meta_item_1",7701,"Centrifuged Pyrochlore Ore","crushedCentrifugedPyrochlore",""
"gregtech:meta_item_1",7702,"Centrifuged Columbite Ore","crushedCentrifugedColumbite",""
"gregtech:meta_item_1",7703,"Centrifuged Fluorite Ore","crushedCentrifugedFluorite",""
"gregtech:meta_item_1",7704,"Centrifuged Rhodochrosite Ore","crushedCentrifugedRhodocrosite",""
"gregtech:meta_item_1",7712,"Centrifuged Caliche Ore","crushedCentrifugedCaliche",""
"gregtech:meta_item_1",7713,"Centrifuged Zircon Ore","crushedCentrifugedZircon",""
"gregtech:meta_item_1",7719,"Centrifuged Trinium Ore","crushedCentrifugedTrinium",""
"gregtech:meta_item_1",7735,"Centrifuged Bohrium Ore","crushedCentrifugedBohrium",""
"gregtech:meta_item_1",7736,"Centrifuged Seaborgium Ore","crushedCentrifugedSeaborgium",""
"gregtech:meta_item_1",7742,"Centrifuged Dubnium Ore","crushedCentrifugedDubnium",""
"gregtech:meta_item_1",7743,"Centrifuged Rutherfordium Ore","crushedCentrifugedRutherfordium",""
"gregtech:meta_item_1",7746,"Centrifuged Naquadriatic Compound Ore","crushedCentrifugedNaquadriaticCompound",""
"gregtech:meta_item_1",7747,"Centrifuged Enriched Naquadric Compound Ore","crushedCentrifugedEnrichedNaquadricCompound",""
"gregtech:meta_item_1",7748,"Centrifuged Naquadric Compound Ore","crushedCentrifugedNaquadricCompound",""
"gregtech:meta_item_1",7786,"Centrifuged Fermium Ore","crushedCentrifugedFermium",""
"gregtech:meta_item_1",7791,"Centrifuged Einsteinium Ore","crushedCentrifugedEinsteinium",""
"gregtech:meta_item_1",7797,"Centrifuged Californium Ore","crushedCentrifugedCalifornium",""
"gregtech:meta_item_1",7801,"Centrifuged Berkelium Ore","crushedCentrifugedBerkelium",""
"gregtech:meta_item_1",7807,"Centrifuged Curium Ore","crushedCentrifugedCurium",""
"gregtech:meta_item_1",7814,"Centrifuged Plutonium Ore","crushedCentrifugedPlutoniumRadioactive",""
"gregtech:meta_item_1",7818,"Centrifuged Neptunium Ore","crushedCentrifugedNeptunium",""
"gregtech:meta_item_1",7822,"Centrifuged Uranium Ore","crushedCentrifugedUraniumRadioactive",""
"gregtech:meta_item_1",7827,"Centrifuged Precious Metal Ore","crushedCentrifugedPreciousMetal",""
"gregtech:meta_item_1",7836,"Centrifuged Triniite Ore","crushedCentrifugedTriniite",""
"gregtech:meta_item_1",7867,"Centrifuged Rhodium Salt Ore","crushedCentrifugedRhodiumSalt",""
"gregtech:meta_item_1",7869,"Centrifuged Rhodium Ore","crushedCentrifugedRhodium",""
"gregtech:meta_item_1",7877,"Centrifuged Iridium Metal Residue Ore","crushedCentrifugedIridiumMetalResidue",""
"gregtech:meta_item_1",7878,"Centrifuged Rarest Metal Residue Ore","crushedCentrifugedRarestMetalResidue",""
"gregtech:meta_item_1",7883,"Centrifuged Ruthenium Ore","crushedCentrifugedRuthenium",""
"gregtech:meta_item_1",7894,"Centrifuged Palladium Metallic Powder Ore","crushedCentrifugedPalladiumMetallicPowder",""
"gregtech:meta_item_1",7900,"Centrifuged Platinum Metallic Powder Ore","crushedCentrifugedPlatinumMetallicPowder",""
"gregtech:meta_item_1",7904,"Centrifuged Zirkelite Ore","crushedCentrifugedZirkelite",""
"gregtech:meta_item_1",7910,"Centrifuged Prasiolite Ore","crushedCentrifugedPrasiolite",""
"gregtech:meta_item_1",7952,"Centrifuged Cryotheum Ore","crushedCentrifugedCryotheum",""
"gregtech:meta_item_1",7991,"Centrifuged Pyrotheum Ore","crushedCentrifugedPyrotheum",""
"gregtech:meta_item_1",8085,"Almandine","gemAlmandine,gemStandard",""
"gregtech:meta_item_1",8092,"Blue Topaz","gemBlueTopaz,gemStandard",""
"gregtech:meta_item_1",8103,"Cinnabar","gemCinnabar,gemStandard",""
"gregtech:meta_item_1",8117,"Green Sapphire","gemGreenSapphire,gemStandard",""
"gregtech:meta_item_1",8122,"Rutile","gemRutile,gemStandard",""
"gregtech:meta_item_1",8128,"Lazurite","dyeBlue,gemLazurite,gemStandard",""
"gregtech:meta_item_1",8154,"Ruby","gemRuby,gemStandard",""
"gregtech:meta_item_1",8157,"Sapphire","gemSapphire,gemStandard",""
"gregtech:meta_item_1",8161,"Sodalite","dyeBlue,gemSodalite,gemStandard",""
"gregtech:meta_item_1",8187,"Tanzanite","gemStandard,gemTanzanite",""
"gregtech:meta_item_1",8190,"Topaz","gemStandard,gemTopaz",""
"gregtech:meta_item_1",8202,"Certus Quartz","gemCertusQuartz,gemStandard",""
"gregtech:meta_item_1",8203,"Quartzite","gemQuartzite,gemStandard",""
"gregtech:meta_item_1",8206,"Jasper","gemJasper,gemStandard",""
"gregtech:meta_item_1",8209,"Glass Crystal","gemGlass,gemStandard",""
"gregtech:meta_item_1",8211,"Lignite Coal","gemLignite,gemStandard",""
"gregtech:meta_item_1",8212,"Olivine","gemOlivine,gemStandard",""
"gregtech:meta_item_1",8213,"Opal","gemOpal,gemStandard",""
"gregtech:meta_item_1",8214,"Amethyst","gemAmethyst,gemStandard",""
"gregtech:meta_item_1",8226,"Apatite","gemApatite,gemStandard",""
"gregtech:meta_item_1",8243,"Red Garnet","gemGarnetRed,gemStandard",""
"gregtech:meta_item_1",8244,"Yellow Garnet","gemGarnetYellow,gemStandard",""
"gregtech:meta_item_1",8247,"Vinteum","gemStandard,gemVinteum",""
"gregtech:meta_item_1",8281,"Monazite","gemMonazite,gemStandard",""
"gregtech:meta_item_1",8357,"Coal Coke","fuelCoke,gemCoke,gemStandard",""
"gregtech:meta_item_1",8525,"Aquamarine","gemAquamarine,gemStandard",""
"gregtech:meta_item_1",8696,"Lead Zirconate Titanate","gemLeadZirconateTitanate",""
"gregtech:meta_item_1",8713,"Zircon","gemStandard,gemZircon",""
"gregtech:meta_item_1",8867,"Rhodium Salt","gemRhodiumSalt,gemStandard",""
"gregtech:meta_item_1",8910,"Prasiolite","gemPrasiolite,gemStandard",""
"gregtech:meta_item_1",8911,"Cubic Zirconia","gemCubicZirconia",""
"gregtech:meta_item_1",8913,"Magneto Resonatic","gemMagnetoResonatic",""
"gregtech:meta_item_1",9001,"Aluminium Nugget","nuggetAluminium",""
"gregtech:meta_item_1",9002,"Americium Nugget","nuggetAmericium",""
"gregtech:meta_item_1",9003,"Antimony Nugget","nuggetAntimony",""
"gregtech:meta_item_1",9006,"Barium Nugget","nuggetBarium",""
"gregtech:meta_item_1",9007,"Beryllium Nugget","nuggetBeryllium",""
"gregtech:meta_item_1",9008,"Bismuth Nugget","nuggetBismuth",""
"gregtech:meta_item_1",9010,"Caesium Nugget","nuggetCaesium",""
"gregtech:meta_item_1",9011,"Calcium Nugget","nuggetCalcium",""
"gregtech:meta_item_1",9012,"Carbon Nugget","nuggetCarbon",""
"gregtech:meta_item_1",9013,"Cadmium Nugget","nuggetCadmium",""
"gregtech:meta_item_1",9014,"Cerium Nugget","nuggetCerium",""
"gregtech:meta_item_1",9016,"Chrome Nugget","nuggetChrome",""
"gregtech:meta_item_1",9017,"Cobalt Nugget","nuggetCobalt",""
"gregtech:meta_item_1",9018,"Copper Nugget","nuggetCopper",""
"gregtech:meta_item_1",9020,"Dysprosium Nugget","nuggetDysprosium",""
"gregtech:meta_item_1",9021,"Erbium Nugget","nuggetErbium",""
"gregtech:meta_item_1",9022,"Europium Nugget","nuggetEuropium",""
"gregtech:meta_item_1",9024,"Gadolinium Nugget","nuggetGadolinium",""
"gregtech:meta_item_1",9025,"Gallium Nugget","nuggetGallium",""
"gregtech:meta_item_1",9027,"Holmium Nugget","nuggetHolmium",""
"gregtech:meta_item_1",9031,"Indium Nugget","nuggetIndium",""
"gregtech:meta_item_1",9032,"Iridium Nugget","nuggetIridium",""
"gregtech:meta_item_1",9034,"Lanthanum Nugget","nuggetLanthanum",""
"gregtech:meta_item_1",9035,"Lead Nugget","nuggetLead",""
"gregtech:meta_item_1",9036,"Lithium Nugget","nuggetLithium",""
"gregtech:meta_item_1",9037,"Lutetium Nugget","nuggetLutetium",""
"gregtech:meta_item_1",9038,"Magnesium Nugget","nuggetMagnesium",""
"gregtech:meta_item_1",9039,"Manganese Nugget","nuggetManganese",""
"gregtech:meta_item_1",9041,"Molybdenum Nugget","nuggetMolybdenum",""
"gregtech:meta_item_1",9042,"Neodymium Nugget","nuggetNeodymium",""
"gregtech:meta_item_1",9043,"Darmstadtium Nugget","nuggetDarmstadtium",""
"gregtech:meta_item_1",9044,"Nickel Nugget","nuggetNickel",""
"gregtech:meta_item_1",9045,"Niobium Nugget","nuggetNiobium",""
"gregtech:meta_item_1",9047,"Osmium Nugget","nuggetOsmium",""
"gregtech:meta_item_1",9049,"Palladium Nugget","nuggetPalladium",""
"gregtech:meta_item_1",9051,"Platinum Nugget","nuggetPlatinum",""
"gregtech:meta_item_1",9052,"Plutonium 244 Nugget","nuggetPlutonium",""
"gregtech:meta_item_1",9053,"Plutonium 241 Nugget","nuggetPlutonium241",""
"gregtech:meta_item_1",9054,"Potassium Nugget","nuggetPotassium",""
"gregtech:meta_item_1",9055,"Praseodymium Nugget","nuggetPraseodymium",""
"gregtech:meta_item_1",9056,"Promethium Nugget","nuggetPromethium",""
"gregtech:meta_item_1",9058,"Rubidium Nugget","nuggetRubidium",""
"gregtech:meta_item_1",9059,"Samarium Nugget","nuggetSamarium",""
"gregtech:meta_item_1",9060,"Scandium Nugget","nuggetScandium",""
"gregtech:meta_item_1",9061,"Silicon Nugget","nuggetSilicon",""
"gregtech:meta_item_1",9062,"Silver Nugget","nuggetSilver",""
"gregtech:meta_item_1",9063,"Sodium Nugget","nuggetSodium",""
"gregtech:meta_item_1",9064,"Strontium Nugget","nuggetStrontium",""
"gregtech:meta_item_1",9066,"Tantalum Nugget","nuggetTantalum",""
"gregtech:meta_item_1",9067,"Tellurium Nugget","nuggetTellurium",""
"gregtech:meta_item_1",9068,"Terbium Nugget","nuggetTerbium",""
"gregtech:meta_item_1",9069,"Thorium Nugget","nuggetThorium",""
"gregtech:meta_item_1",9070,"Thulium Nugget","nuggetThulium",""
"gregtech:meta_item_1",9071,"Tin Nugget","nuggetTin",""
"gregtech:meta_item_1",9072,"Titanium Nugget","nuggetTitanium",""
"gregtech:meta_item_1",9074,"Tungsten Nugget","nuggetTungsten",""
"gregtech:meta_item_1",9075,"Uranium 238 Nugget","nuggetUranium",""
"gregtech:meta_item_1",9076,"Uranium 235 Nugget","nuggetUranium235",""
"gregtech:meta_item_1",9077,"Vanadium Nugget","nuggetVanadium",""
"gregtech:meta_item_1",9078,"Yttrium Nugget","nuggetYttrium",""
"gregtech:meta_item_1",9079,"Zinc Nugget","nuggetZinc",""
"gregtech:meta_item_1",9087,"Annealed Copper Nugget","nuggetAnnealedCopper",""
"gregtech:meta_item_1",9091,"Battery Alloy Nugget","nuggetBatteryAlloy",""
"gregtech:meta_item_1",9094,"Brass Nugget","nuggetBrass",""
"gregtech:meta_item_1",9095,"Bronze Nugget","nuggetBronze",""
"gregtech:meta_item_1",9109,"Cupronickel Nugget","nuggetCupronickel",""
"gregtech:meta_item_1",9112,"Electrum Nugget","nuggetElectrum",""
"gregtech:meta_item_1",9126,"Invar Nugget","nuggetInvar",""
"gregtech:meta_item_1",9127,"Kanthal Nugget","nuggetKanthal",""
"gregtech:meta_item_1",9129,"Magnalium Nugget","nuggetMagnalium",""
"gregtech:meta_item_1",9133,"Nichrome Nugget","nuggetNichrome",""
"gregtech:meta_item_1",9134,"Niobium Nitride Nugget","nuggetNiobiumNitride",""
"gregtech:meta_item_1",9135,"Niobium-Titanium Nugget","nuggetNiobiumTitanium",""
"gregtech:meta_item_1",9140,"Pig Iron Nugget","nuggetPigIron",""
"gregtech:meta_item_1",9141,"Polyethylene Nugget","nuggetPlastic",""
"gregtech:meta_item_1",9142,"Epoxy Resin Chip","nuggetEpoxid",""
"gregtech:meta_item_1",9144,"Polycaprolactam Nugget","nuggetPolycaprolactam",""
"gregtech:meta_item_1",9145,"Polytetrafluoroethylene Nugget","nuggetPolytetrafluoroethylene",""
"gregtech:meta_item_1",9152,"Rubber Chip","nuggetRubber",""
"gregtech:meta_item_1",9180,"Soldering Alloy Nugget","nuggetSolderingAlloy",""
"gregtech:meta_item_1",9183,"Stainless Steel Nugget","nuggetStainlessSteel",""
"gregtech:meta_item_1",9184,"Steel Nugget","nuggetSteel",""
"gregtech:meta_item_1",9189,"Tin Alloy Nugget","nuggetTinAlloy",""
"gregtech:meta_item_1",9192,"Ultimet Nugget","nuggetUltimet",""
"gregtech:meta_item_1",9195,"Vanadium-Gallium Nugget","nuggetVanadiumGallium",""
"gregtech:meta_item_1",9197,"Wrought Iron Nugget","nuggetWroughtIron",""
"gregtech:meta_item_1",9200,"Yttrium Barium Cuprate Nugget","nuggetYttriumBariumCuprate",""
"gregtech:meta_item_1",9204,"Graphite Nugget","nuggetGraphite",""
"gregtech:meta_item_1",9205,"Graphene Nugget","nuggetGraphene",""
"gregtech:meta_item_1",9207,"Osmiridium Nugget","nuggetOsmiridium",""
"gregtech:meta_item_1",9227,"Sterling Silver Nugget","nuggetSterlingSilver",""
"gregtech:meta_item_1",9228,"Rose Gold Nugget","nuggetRoseGold",""
"gregtech:meta_item_1",9229,"Black Bronze Nugget","nuggetBlackBronze",""
"gregtech:meta_item_1",9230,"Bismuth Bronze Nugget","nuggetBismuthBronze",""
"gregtech:meta_item_1",9231,"Black Steel Nugget","nuggetBlackSteel",""
"gregtech:meta_item_1",9232,"Red Steel Nugget","nuggetRedSteel",""
"gregtech:meta_item_1",9233,"Blue Steel Nugget","nuggetBlueSteel",""
"gregtech:meta_item_1",9234,"Damascus Steel Nugget","nuggetDamascusSteel",""
"gregtech:meta_item_1",9235,"Tungstensteel Nugget","nuggetTungstenSteel",""
"gregtech:meta_item_1",9237,"Red Alloy Nugget","nuggetRedAlloy",""
"gregtech:meta_item_1",9238,"Cobalt Brass Nugget","nuggetCobaltBrass",""
"gregtech:meta_item_1",9297,"Magnetic Iron Nugget","nuggetIronMagnetic",""
"gregtech:meta_item_1",9298,"Magnetic Steel Nugget","nuggetSteelMagnetic",""
"gregtech:meta_item_1",9299,"Magnetic Neodymium Nugget","nuggetNeodymiumMagnetic",""
"gregtech:meta_item_1",9300,"Tungstencarbide Nugget","nuggetTungstenCarbide",""
"gregtech:meta_item_1",9301,"Vanadiumsteel Nugget","nuggetVanadiumSteel",""
"gregtech:meta_item_1",9302,"HSS-G Nugget","nuggetHssg",""
"gregtech:meta_item_1",9303,"HSS-E Nugget","nuggetHsse",""
"gregtech:meta_item_1",9304,"HSS-S Nugget","nuggetHsss",""
"gregtech:meta_item_1",9307,"Naquadah Nugget","nuggetNaquadah",""
"gregtech:meta_item_1",9308,"Naquadah Alloy Nugget","nuggetNaquadahAlloy",""
"gregtech:meta_item_1",9309,"Enriched Naquadah Nugget","nuggetNaquadahEnriched",""
"gregtech:meta_item_1",9310,"Naquadria Nugget","nuggetNaquadria",""
"gregtech:meta_item_1",9311,"Tritanium Nugget","nuggetTritanium",""
"gregtech:meta_item_1",9312,"Duranium Nugget","nuggetDuranium",""
"gregtech:meta_item_1",9353,"Ytterbium Nugget","nuggetYtterbium",""
"gregtech:meta_item_1",9364,"Borosilicate Glass Chip","nuggetBorosilicateGlass",""
"gregtech:meta_item_1",9391,"Silicone Rubber Nugget","nuggetSiliconRubber",""
"gregtech:meta_item_1",9395,"Polystyrene Chip","nuggetPolystyrene",""
"gregtech:meta_item_1",9398,"Styrene-Butadiene Rubber Chip","nuggetStyreneButadieneRubber",""
"gregtech:meta_item_1",9410,"Gallium Arsenide Nugget","nuggetGalliumArsenide",""
"gregtech:meta_item_1",9411,"Polyphenylene Sulfide Nugget","nuggetPolyphenyleneSulfide",""
"gregtech:meta_item_1",9421,"Indium Gallium Phosphide Nugget","nuggetIndiumGalliumPhosphide",""
